id_pedido,id_cliente,fecha,hora,id_departamento,id_seccion,id_producto,nombre_producto,precio_unitario,cantidad,precio_total
8199,931,2024-12-16,1703,2,4,39,Te Helado 1.5L,3.1,2,6.2
8200,590,2024-07-27,1396,3,7,63,Papel Encerado 25m,3.6,1,3.6
8200,590,2024-07-27,1396,1,1,4,Mantequilla 250g,4.5,3,13.5
8200,590,2024-07-27,1396,3,7,59,Pañuelos Faciales 100 unidades,1.8,3,5.4
8200,590,2024-07-27,1396,4,8,64,Champú 400ml,6.5,2,13.0
8200,590,2024-07-27,1396,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
8200,590,2024-07-27,1396,2,4,35,Sprite 1.5L,2.8,1,2.8
8201,467,2024-11-06,1205,1,3,19,Tomates kg,4.2,2,8.4
8201,467,2024-11-06,1205,1,3,20,Cebollas kg,1.8,1,1.8
8201,467,2024-11-06,1205,1,3,23,Zanahorias kg,2.2,1,2.2
8201,467,2024-11-06,1205,1,2,11,Lomo de Cerdo kg,15.8,1,15.8
8201,467,2024-11-06,1205,1,3,17,Manzanas Rojas kg,3.4,1,3.4
8201,467,2024-11-06,1205,2,5,41,Vino Tinto 750ml,12.5,1,12.5
8201,467,2024-11-06,1205,3,7,59,Pañuelos Faciales 100 unidades,1.8,3,5.4
8202,870,2024-01-11,1883,4,8,67,Pasta Dental 100ml,3.5,1,3.5
8202,870,2024-01-11,1883,4,8,70,Cepillo de Dientes,2.8,1,2.8
8202,870,2024-01-11,1883,4,8,71,Enjuague Bucal 500ml,5.2,1,5.2
8202,870,2024-01-11,1883,3,6,50,Jabón en Polvo 1kg,5.2,3,15.6
8202,870,2024-01-11,1883,3,6,55,Blanqueador 1L,2.8,2,5.6
8202,870,2024-01-11,1883,3,7,62,Bolsas de Basura 50 unidades,3.9,2,7.8
8202,870,2024-01-11,1883,3,7,63,Papel Encerado 25m,3.6,1,3.6
8203,421,2023-05-15,1270,1,2,10,Carne Molida kg,12.5,2,25.0
8203,421,2023-05-15,1270,1,3,19,Tomates kg,4.2,1,4.2
8203,421,2023-05-15,1270,1,3,25,Ajos kg,4.5,1,4.5
8203,421,2023-05-15,1270,4,8,64,Champú 400ml,6.5,2,13.0
8203,421,2023-05-15,1270,4,8,65,Acondicionador 400ml,6.8,1,6.8
8203,421,2023-05-15,1270,4,8,66,Jabón Corporal 250ml,4.2,3,12.6
8203,421,2023-05-15,1270,1,1,5,Leche Descremada 1L,2.3,2,4.6
8203,421,2023-05-15,1270,3,6,52,Desinfectante 1L,3.8,2,7.6
8204,815,2024-04-22,836,1,1,5,Leche Descremada 1L,2.3,1,2.3
8204,815,2024-04-22,836,3,6,49,Suavizante 900ml,3.5,1,3.5
8204,815,2024-04-22,836,4,9,75,Lápiz Labial,8.5,1,8.5
8204,815,2024-04-22,836,1,10,27,Croissants 6 unidades,4.5,2,9.0
8204,815,2024-04-22,836,2,5,45,Vino Blanco 750ml,11.8,1,11.8
8204,815,2024-04-22,836,1,2,13,Pechuga de Pollo kg,8.7,2,17.4
8204,815,2024-04-22,836,3,7,59,Pañuelos Faciales 100 unidades,1.8,1,1.8
8205,695,2023-05-25,1289,2,4,36,Agua Mineral 1.5L,1.2,2,2.4
8205,695,2023-05-25,1289,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
8205,695,2023-05-25,1289,2,4,39,Te Helado 1.5L,3.1,1,3.1
8205,695,2023-05-25,1289,2,5,46,Ron 750ml,28.9,1,28.9
8206,780,2024-01-08,947,2,5,43,Vodka 750ml,25.9,1,25.9
8206,780,2024-01-08,947,2,4,38,Agua Con Gas 1L,1.8,2,3.6
8207,129,2024-11-01,2152,3,6,52,Desinfectante 1L,3.8,1,3.8
8207,129,2024-11-01,2152,3,7,57,Toallas de Papel 6 rollos,7.2,4,28.8
8207,129,2024-11-01,2152,3,6,53,Limpiador Multiuso 500ml,2.6,2,5.2
8207,129,2024-11-01,2152,1,2,11,Lomo de Cerdo kg,15.8,4,63.2
8207,129,2024-11-01,2152,1,3,17,Manzanas Rojas kg,3.4,1,3.4
8207,129,2024-11-01,2152,2,5,41,Vino Tinto 750ml,12.5,1,12.5
8208,960,2023-01-12,1319,2,4,36,Agua Mineral 1.5L,1.2,3,3.6
8208,960,2023-01-12,1319,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
8208,960,2023-01-12,1319,2,4,39,Te Helado 1.5L,3.1,3,9.3
8208,960,2023-01-12,1319,1,3,25,Ajos kg,4.5,2,9.0
8208,960,2023-01-12,1319,3,7,62,Bolsas de Basura 50 unidades,3.9,3,11.7
8208,960,2023-01-12,1319,4,9,75,Lápiz Labial,8.5,2,17.0
8209,663,2023-12-25,934,3,6,48,Detergente Líquido 1L,4.8,1,4.8
8209,663,2023-12-25,934,3,6,49,Suavizante 900ml,3.5,1,3.5
8209,663,2023-12-25,934,3,7,56,Papel Higiénico 12 rollos,8.5,1,8.5
8209,663,2023-12-25,934,1,10,26,Pan Integral 500g,2.8,3,8.4
8209,663,2023-12-25,934,3,7,60,Papel de Cocina 4 rollos,5.6,1,5.6
8209,663,2023-12-25,934,1,10,31,Pan de Molde 700g,3.2,1,3.2
8210,512,2023-03-25,1449,1,1,6,Yogur Griego 400g,4.8,1,4.8
8210,512,2023-03-25,1449,1,3,24,Papas kg,1.9,2,3.8
8210,512,2023-03-25,1449,4,9,77,Mascarilla Facial,4.9,2,9.8
8210,512,2023-03-25,1449,4,8,65,Acondicionador 400ml,6.8,2,13.6
8210,512,2023-03-25,1449,2,4,33,Pepsi 1.5L,2.9,1,2.9
8211,210,2023-05-03,1310,1,2,9,Pollo Entero kg,5.2,1,5.2
8211,210,2023-05-03,1310,1,3,24,Papas kg,1.9,1,1.9
8211,210,2023-05-03,1310,1,3,23,Zanahorias kg,2.2,2,4.4
8211,210,2023-05-03,1310,1,3,20,Cebollas kg,1.8,1,1.8
8212,267,2023-08-20,910,4,9,72,Crema Facial 50ml,15.9,1,15.9
8212,267,2023-08-20,910,4,9,73,Protector Solar 100ml,12.5,3,37.5
8212,267,2023-08-20,910,4,9,79,Serum Vitamina C 30ml,22.5,1,22.5
8212,267,2023-08-20,910,2,4,36,Agua Mineral 1.5L,1.2,2,2.4
8212,267,2023-08-20,910,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
8212,267,2023-08-20,910,2,4,39,Te Helado 1.5L,3.1,1,3.1
8212,267,2023-08-20,910,1,3,17,Manzanas Rojas kg,3.4,4,13.6
8213,49,2023-02-28,1879,1,1,2,Yogur Natural 500g,3.2,1,3.2
8213,49,2023-02-28,1879,1,10,30,Tostadas 300g,2.9,3,8.7
8213,49,2023-02-28,1879,1,2,11,Lomo de Cerdo kg,15.8,2,31.6
8213,49,2023-02-28,1879,1,3,17,Manzanas Rojas kg,3.4,1,3.4
8213,49,2023-02-28,1879,2,5,41,Vino Tinto 750ml,12.5,3,37.5
8213,49,2023-02-28,1879,3,6,48,Detergente Líquido 1L,4.8,1,4.8
8213,49,2023-02-28,1879,3,6,49,Suavizante 900ml,3.5,1,3.5
8213,49,2023-02-28,1879,3,7,56,Papel Higiénico 12 rollos,8.5,2,17.0
8213,49,2023-02-28,1879,2,4,38,Agua Con Gas 1L,1.8,2,3.6
8213,49,2023-02-28,1879,1,2,12,Chuletas de Cordero kg,22.9,2,45.8
8214,224,2023-04-09,2155,1,3,25,Ajos kg,4.5,2,9.0
8214,224,2023-04-09,2155,3,7,60,Papel de Cocina 4 rollos,5.6,1,5.6
8215,724,2023-12-19,1799,1,2,11,Lomo de Cerdo kg,15.8,1,15.8
8215,724,2023-12-19,1799,1,3,17,Manzanas Rojas kg,3.4,1,3.4
8215,724,2023-12-19,1799,2,5,41,Vino Tinto 750ml,12.5,1,12.5
8215,724,2023-12-19,1799,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
8215,724,2023-12-19,1799,1,1,1,Leche Entera 1L,2.5,3,7.5
8216,24,2023-06-12,1269,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
8216,24,2023-06-12,1269,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
8216,24,2023-06-12,1269,2,4,39,Te Helado 1.5L,3.1,2,6.2
8216,24,2023-06-12,1269,2,4,32,Coca Cola 2L,3.5,1,3.5
8216,24,2023-06-12,1269,1,2,14,Costillas de Res kg,18.4,1,18.4
8217,884,2023-06-26,1494,4,9,78,Removedor Maquillaje 200ml,7.8,1,7.8
8217,884,2023-06-26,1494,1,2,12,Chuletas de Cordero kg,22.9,2,45.8
8217,884,2023-06-26,1494,1,3,24,Papas kg,1.9,2,3.8
8217,884,2023-06-26,1494,4,9,75,Lápiz Labial,8.5,1,8.5
8217,884,2023-06-26,1494,4,8,67,Pasta Dental 100ml,3.5,1,3.5
8218,108,2024-09-07,1306,4,9,72,Crema Facial 50ml,15.9,2,31.8
8218,108,2024-09-07,1306,4,9,73,Protector Solar 100ml,12.5,2,25.0
8218,108,2024-09-07,1306,4,9,79,Serum Vitamina C 30ml,22.5,1,22.5
8218,108,2024-09-07,1306,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
8218,108,2024-09-07,1306,1,10,27,Croissants 6 unidades,4.5,1,4.5
8218,108,2024-09-07,1306,2,4,32,Coca Cola 2L,3.5,1,3.5
8218,108,2024-09-07,1306,2,4,35,Sprite 1.5L,2.8,3,8.4
8218,108,2024-09-07,1306,2,4,38,Agua Con Gas 1L,1.8,1,1.8
8219,675,2024-07-14,1152,3,6,50,Jabón en Polvo 1kg,5.2,2,10.4
8219,675,2024-07-14,1152,3,6,55,Blanqueador 1L,2.8,1,2.8
8219,675,2024-07-14,1152,3,7,62,Bolsas de Basura 50 unidades,3.9,3,11.7
8219,675,2024-07-14,1152,4,9,78,Removedor Maquillaje 200ml,7.8,2,15.6
8220,114,2023-01-25,1181,1,3,25,Ajos kg,4.5,1,4.5
8221,799,2023-10-01,1314,1,1,2,Yogur Natural 500g,3.2,1,3.2
8221,799,2023-10-01,1314,1,10,30,Tostadas 300g,2.9,2,5.8
8221,799,2023-10-01,1314,3,6,48,Detergente Líquido 1L,4.8,2,9.6
8221,799,2023-10-01,1314,1,2,16,Jamón Serrano 200g,9.5,1,9.5
8222,183,2023-09-23,1101,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
8222,183,2023-09-23,1101,1,10,27,Croissants 6 unidades,4.5,1,4.5
8222,183,2023-09-23,1101,1,1,1,Leche Entera 1L,2.5,3,7.5
8222,183,2023-09-23,1101,1,2,16,Jamón Serrano 200g,9.5,2,19.0
8223,162,2024-05-14,1605,2,4,33,Pepsi 1.5L,2.9,2,5.8
8223,162,2024-05-14,1605,2,5,45,Vino Blanco 750ml,11.8,2,23.6
8223,162,2024-05-14,1605,3,6,49,Suavizante 900ml,3.5,1,3.5
8223,162,2024-05-14,1605,4,8,71,Enjuague Bucal 500ml,5.2,4,20.8
8223,162,2024-05-14,1605,3,7,63,Papel Encerado 25m,3.6,4,14.4
8223,162,2024-05-14,1605,4,8,66,Jabón Corporal 250ml,4.2,1,4.2
8223,162,2024-05-14,1605,1,2,13,Pechuga de Pollo kg,8.7,2,17.4
8224,198,2023-11-11,2085,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
8224,198,2023-11-11,2085,2,4,37,Jugo de Naranja 1L,4.5,3,13.5
8224,198,2023-11-11,2085,2,4,39,Te Helado 1.5L,3.1,3,9.3
8224,198,2023-11-11,2085,1,10,29,Galletas Integrales 400g,3.8,1,3.8
8224,198,2023-11-11,2085,4,8,68,Desodorante 150ml,4.8,1,4.8
8225,882,2023-01-14,2167,4,9,72,Crema Facial 50ml,15.9,1,15.9
8225,882,2023-01-14,2167,4,9,73,Protector Solar 100ml,12.5,1,12.5
8225,882,2023-01-14,2167,4,9,79,Serum Vitamina C 30ml,22.5,2,45.0
8225,882,2023-01-14,2167,2,5,40,Cerveza Lager 6pack,8.9,3,26.7
8225,882,2023-01-14,2167,2,4,32,Coca Cola 2L,3.5,1,3.5
8225,882,2023-01-14,2167,3,7,58,Servilletas 200 unidades,2.4,1,2.4
8226,937,2023-09-04,1775,1,1,1,Leche Entera 1L,2.5,2,5.0
8226,937,2023-09-04,1775,1,10,26,Pan Integral 500g,2.8,3,8.4
8226,937,2023-09-04,1775,1,1,4,Mantequilla 250g,4.5,1,4.5
8227,19,2024-08-15,1431,1,3,19,Tomates kg,4.2,1,4.2
8227,19,2024-08-15,1431,1,3,20,Cebollas kg,1.8,2,3.6
8227,19,2024-08-15,1431,1,3,23,Zanahorias kg,2.2,1,2.2
8227,19,2024-08-15,1431,1,2,15,Salchichas kg,6.8,1,6.8
8227,19,2024-08-15,1431,1,10,31,Pan de Molde 700g,3.2,1,3.2
8228,317,2024-08-09,2184,1,3,19,Tomates kg,4.2,2,8.4
8228,317,2024-08-09,2184,1,3,20,Cebollas kg,1.8,1,1.8
8228,317,2024-08-09,2184,1,3,23,Zanahorias kg,2.2,2,4.4
8228,317,2024-08-09,2184,4,9,76,Crema Antiarrugas 50ml,25.8,2,51.6
8229,935,2024-11-10,1770,2,5,40,Cerveza Lager 6pack,8.9,3,26.7
8229,935,2024-11-10,1770,2,4,32,Coca Cola 2L,3.5,3,10.5
8229,935,2024-11-10,1770,3,7,58,Servilletas 200 unidades,2.4,1,2.4
8229,935,2024-11-10,1770,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
8229,935,2024-11-10,1770,1,10,27,Croissants 6 unidades,4.5,1,4.5
8230,634,2023-03-29,2034,3,6,53,Limpiador Multiuso 500ml,2.6,2,5.2
8230,634,2023-03-29,2034,2,4,38,Agua Con Gas 1L,1.8,1,1.8
8230,634,2023-03-29,2034,3,6,48,Detergente Líquido 1L,4.8,2,9.6
8230,634,2023-03-29,2034,2,5,47,Cerveza Sin Alcohol 6pack,7.2,2,14.4
8230,634,2023-03-29,2034,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
8231,9,2024-05-23,1782,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
8231,9,2024-05-23,1782,1,10,27,Croissants 6 unidades,4.5,1,4.5
8232,690,2024-12-03,1417,2,5,40,Cerveza Lager 6pack,8.9,2,17.8
8232,690,2024-12-03,1417,2,4,32,Coca Cola 2L,3.5,1,3.5
8232,690,2024-12-03,1417,3,7,58,Servilletas 200 unidades,2.4,1,2.4
8232,690,2024-12-03,1417,1,10,26,Pan Integral 500g,2.8,1,2.8
8233,809,2024-04-09,1613,2,4,32,Coca Cola 2L,3.5,2,7.0
8233,809,2024-04-09,1613,2,4,35,Sprite 1.5L,2.8,2,5.6
8233,809,2024-04-09,1613,2,4,38,Agua Con Gas 1L,1.8,1,1.8
8234,109,2023-12-13,1568,1,3,19,Tomates kg,4.2,3,12.6
8234,109,2023-12-13,1568,1,3,20,Cebollas kg,1.8,1,1.8
8234,109,2023-12-13,1568,1,3,23,Zanahorias kg,2.2,2,4.4
8234,109,2023-12-13,1568,1,2,11,Lomo de Cerdo kg,15.8,2,31.6
8234,109,2023-12-13,1568,1,3,17,Manzanas Rojas kg,3.4,1,3.4
8234,109,2023-12-13,1568,2,5,41,Vino Tinto 750ml,12.5,3,37.5
8234,109,2023-12-13,1568,2,4,32,Coca Cola 2L,3.5,3,10.5
8234,109,2023-12-13,1568,2,4,35,Sprite 1.5L,2.8,1,2.8
8234,109,2023-12-13,1568,2,4,38,Agua Con Gas 1L,1.8,2,3.6
8234,109,2023-12-13,1568,1,10,29,Galletas Integrales 400g,3.8,3,11.4
8234,109,2023-12-13,1568,3,7,58,Servilletas 200 unidades,2.4,2,4.8
8234,109,2023-12-13,1568,1,1,8,Queso Fresco 300g,5.2,2,10.4
8235,899,2024-06-25,944,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
8235,899,2024-06-25,944,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
8235,899,2024-06-25,944,2,4,39,Te Helado 1.5L,3.1,1,3.1
8235,899,2024-06-25,944,3,6,48,Detergente Líquido 1L,4.8,2,9.6
8235,899,2024-06-25,944,3,6,49,Suavizante 900ml,3.5,2,7.0
8235,899,2024-06-25,944,3,7,56,Papel Higiénico 12 rollos,8.5,1,8.5
8235,899,2024-06-25,944,1,2,9,Pollo Entero kg,5.2,3,15.6
8235,899,2024-06-25,944,1,3,24,Papas kg,1.9,1,1.9
8235,899,2024-06-25,944,1,3,23,Zanahorias kg,2.2,2,4.4
8235,899,2024-06-25,944,1,3,20,Cebollas kg,1.8,3,5.4
8235,899,2024-06-25,944,1,2,14,Costillas de Res kg,18.4,1,18.4
8236,487,2024-09-13,801,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
8236,487,2024-09-13,801,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
8236,487,2024-09-13,801,2,4,39,Te Helado 1.5L,3.1,2,6.2
8237,683,2024-08-12,884,2,5,40,Cerveza Lager 6pack,8.9,1,8.9
8237,683,2024-08-12,884,1,1,8,Queso Fresco 300g,5.2,1,5.2
8237,683,2024-08-12,884,3,6,53,Limpiador Multiuso 500ml,2.6,1,2.6
8237,683,2024-08-12,884,1,3,19,Tomates kg,4.2,2,8.4
8238,710,2024-03-29,1370,2,5,42,Whisky 750ml,35.0,3,105.0
8238,710,2024-03-29,1370,2,4,37,Jugo de Naranja 1L,4.5,3,13.5
8238,710,2024-03-29,1370,3,6,53,Limpiador Multiuso 500ml,2.6,2,5.2
8238,710,2024-03-29,1370,4,8,66,Jabón Corporal 250ml,4.2,3,12.6
8238,710,2024-03-29,1370,1,2,11,Lomo de Cerdo kg,15.8,3,47.4
8238,710,2024-03-29,1370,2,5,44,Cerveza Artesanal 500ml,6.5,1,6.5
8238,710,2024-03-29,1370,4,9,79,Serum Vitamina C 30ml,22.5,1,22.5
8239,199,2024-11-27,1574,2,4,33,Pepsi 1.5L,2.9,3,8.7
8239,199,2024-11-27,1574,4,9,75,Lápiz Labial,8.5,3,25.5
8239,199,2024-11-27,1574,3,7,56,Papel Higiénico 12 rollos,8.5,1,8.5
8239,199,2024-11-27,1574,3,6,50,Jabón en Polvo 1kg,5.2,1,5.2
8239,199,2024-11-27,1574,1,2,13,Pechuga de Pollo kg,8.7,3,26.1
8239,199,2024-11-27,1574,4,8,69,Crema Hidratante 200ml,7.9,2,15.8
8239,199,2024-11-27,1574,1,1,8,Queso Fresco 300g,5.2,2,10.4
8239,199,2024-11-27,1574,1,10,30,Tostadas 300g,2.9,2,5.8
8239,199,2024-11-27,1574,1,3,20,Cebollas kg,1.8,2,3.6
8240,920,2024-08-10,1329,1,1,1,Leche Entera 1L,2.5,1,2.5
8240,920,2024-08-10,1329,1,10,26,Pan Integral 500g,2.8,2,5.6
8240,920,2024-08-10,1329,1,1,4,Mantequilla 250g,4.5,3,13.5
8241,779,2024-12-09,1893,3,7,59,Pañuelos Faciales 100 unidades,1.8,3,5.4
8241,779,2024-12-09,1893,3,6,54,Jabón de Manos 300ml,2.4,1,2.4
8241,779,2024-12-09,1893,2,4,38,Agua Con Gas 1L,1.8,1,1.8
8242,566,2024-08-07,1858,4,8,64,Champú 400ml,6.5,1,6.5
8242,566,2024-08-07,1858,4,8,65,Acondicionador 400ml,6.8,1,6.8
8242,566,2024-08-07,1858,4,8,66,Jabón Corporal 250ml,4.2,3,12.6
8242,566,2024-08-07,1858,3,7,57,Toallas de Papel 6 rollos,7.2,2,14.4
8242,566,2024-08-07,1858,4,9,76,Crema Antiarrugas 50ml,25.8,2,51.6
8242,566,2024-08-07,1858,1,1,8,Queso Fresco 300g,5.2,2,10.4
8243,725,2024-05-05,1707,2,4,36,Agua Mineral 1.5L,1.2,2,2.4
8243,725,2024-05-05,1707,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
8243,725,2024-05-05,1707,2,4,39,Te Helado 1.5L,3.1,1,3.1
8244,973,2023-06-30,2159,2,5,41,Vino Tinto 750ml,12.5,1,12.5
8244,973,2023-06-30,2159,2,5,45,Vino Blanco 750ml,11.8,2,23.6
8244,973,2023-06-30,2159,1,1,3,Queso Manchego 200g,8.9,1,8.9
8244,973,2023-06-30,2159,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
8244,973,2023-06-30,2159,1,10,27,Croissants 6 unidades,4.5,2,9.0
8244,973,2023-06-30,2159,1,2,12,Chuletas de Cordero kg,22.9,1,22.9
8244,973,2023-06-30,2159,1,10,26,Pan Integral 500g,2.8,1,2.8
8245,232,2023-04-28,868,1,1,2,Yogur Natural 500g,3.2,2,6.4
8245,232,2023-04-28,868,1,10,30,Tostadas 300g,2.9,1,2.9
8245,232,2023-04-28,868,1,2,10,Carne Molida kg,12.5,2,25.0
8245,232,2023-04-28,868,1,3,19,Tomates kg,4.2,1,4.2
8245,232,2023-04-28,868,1,3,25,Ajos kg,4.5,4,18.0
8245,232,2023-04-28,868,2,5,41,Vino Tinto 750ml,12.5,1,12.5
8246,486,2024-11-25,1992,1,2,10,Carne Molida kg,12.5,3,37.5
8246,486,2024-11-25,1992,1,10,26,Pan Integral 500g,2.8,4,11.2
8246,486,2024-11-25,1992,4,8,67,Pasta Dental 100ml,3.5,2,7.0
8246,486,2024-11-25,1992,3,6,51,Lavavajillas 750ml,2.9,1,2.9
8246,486,2024-11-25,1992,4,9,74,Maquillaje Base 30ml,18.9,1,18.9
8247,620,2023-11-07,1133,4,9,72,Crema Facial 50ml,15.9,1,15.9
8247,620,2023-11-07,1133,4,9,73,Protector Solar 100ml,12.5,1,12.5
8247,620,2023-11-07,1133,4,9,79,Serum Vitamina C 30ml,22.5,1,22.5
8247,620,2023-11-07,1133,1,2,11,Lomo de Cerdo kg,15.8,2,31.6
8247,620,2023-11-07,1133,1,3,17,Manzanas Rojas kg,3.4,3,10.2
8247,620,2023-11-07,1133,2,5,41,Vino Tinto 750ml,12.5,1,12.5
8248,926,2024-11-09,1417,4,9,72,Crema Facial 50ml,15.9,1,15.9
8248,926,2024-11-09,1417,4,9,73,Protector Solar 100ml,12.5,2,25.0
8248,926,2024-11-09,1417,4,9,79,Serum Vitamina C 30ml,22.5,1,22.5
8249,895,2024-07-14,846,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
8249,895,2024-07-14,846,1,10,27,Croissants 6 unidades,4.5,4,18.0
8250,477,2023-01-13,1262,3,6,50,Jabón en Polvo 1kg,5.2,2,10.4
8250,477,2023-01-13,1262,3,6,55,Blanqueador 1L,2.8,1,2.8
8250,477,2023-01-13,1262,3,7,62,Bolsas de Basura 50 unidades,3.9,1,3.9
8251,352,2024-11-13,1441,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
8251,352,2024-11-13,1441,1,10,27,Croissants 6 unidades,4.5,3,13.5
8251,352,2024-11-13,1441,2,4,33,Pepsi 1.5L,2.9,3,8.7
8252,468,2023-10-24,1773,1,2,9,Pollo Entero kg,5.2,2,10.4
8252,468,2023-10-24,1773,1,3,24,Papas kg,1.9,1,1.9
8252,468,2023-10-24,1773,1,3,23,Zanahorias kg,2.2,1,2.2
8252,468,2023-10-24,1773,1,3,20,Cebollas kg,1.8,4,7.2
8252,468,2023-10-24,1773,4,8,64,Champú 400ml,6.5,4,26.0
8252,468,2023-10-24,1773,4,8,65,Acondicionador 400ml,6.8,2,13.6
8252,468,2023-10-24,1773,4,8,66,Jabón Corporal 250ml,4.2,1,4.2
8252,468,2023-10-24,1773,1,3,19,Tomates kg,4.2,3,12.6
8252,468,2023-10-24,1773,1,3,20,Cebollas kg,1.8,1,1.8
8252,468,2023-10-24,1773,1,3,23,Zanahorias kg,2.2,1,2.2
8252,468,2023-10-24,1773,2,5,41,Vino Tinto 750ml,12.5,1,12.5
8252,468,2023-10-24,1773,1,2,11,Lomo de Cerdo kg,15.8,2,31.6
8253,483,2023-08-29,1024,1,2,10,Carne Molida kg,12.5,4,50.0
8253,483,2023-08-29,1024,1,3,19,Tomates kg,4.2,1,4.2
8253,483,2023-08-29,1024,1,3,25,Ajos kg,4.5,3,13.5
8253,483,2023-08-29,1024,1,3,17,Manzanas Rojas kg,3.4,2,6.8
8253,483,2023-08-29,1024,4,8,66,Jabón Corporal 250ml,4.2,1,4.2
8254,774,2024-11-01,914,1,3,19,Tomates kg,4.2,1,4.2
8254,774,2024-11-01,914,1,3,20,Cebollas kg,1.8,3,5.4
8254,774,2024-11-01,914,1,3,23,Zanahorias kg,2.2,1,2.2
8254,774,2024-11-01,914,1,10,31,Pan de Molde 700g,3.2,1,3.2
8254,774,2024-11-01,914,1,2,14,Costillas de Res kg,18.4,2,36.8
8254,774,2024-11-01,914,4,8,71,Enjuague Bucal 500ml,5.2,2,10.4
8255,517,2024-10-05,1257,2,4,37,Jugo de Naranja 1L,4.5,2,9.0
8255,517,2024-10-05,1257,1,10,27,Croissants 6 unidades,4.5,1,4.5
8255,517,2024-10-05,1257,1,2,9,Pollo Entero kg,5.2,2,10.4
8255,517,2024-10-05,1257,1,3,24,Papas kg,1.9,4,7.6
8255,517,2024-10-05,1257,1,3,23,Zanahorias kg,2.2,1,2.2
8255,517,2024-10-05,1257,1,3,20,Cebollas kg,1.8,3,5.4
8255,517,2024-10-05,1257,2,5,40,Cerveza Lager 6pack,8.9,2,17.8
8255,517,2024-10-05,1257,1,3,21,Lechuga unidad,1.5,2,3.0
8255,517,2024-10-05,1257,2,5,46,Ron 750ml,28.9,1,28.9
8256,473,2023-12-02,1801,4,8,64,Champú 400ml,6.5,1,6.5
8256,473,2023-12-02,1801,3,7,60,Papel de Cocina 4 rollos,5.6,1,5.6
8256,473,2023-12-02,1801,2,4,39,Te Helado 1.5L,3.1,1,3.1
8257,603,2023-01-04,2124,2,4,36,Agua Mineral 1.5L,1.2,1,1.2
8257,603,2023-01-04,2124,2,4,37,Jugo de Naranja 1L,4.5,1,4.5
8257,603,2023-01-04,2124,2,4,39,Te Helado 1.5L,3.1,1,3.1
8257,603,2023-01-04,2124,4,8,70,Cepillo de Dientes,2.8,3,8.4
8257,603,2023-01-04,2124,3,6,48,Detergente Líquido 1L,4.8,1,4.8
8258,491,2024-12-23,1088,1,1,2,Yogur Natural 500g,3.2,2,6.4
8258,491,2024-12-23,1088,1,10,30,Tostadas 300g,2.9,2,5.8
8258,491,2024-12-23,1088,1,2,11,Lomo de Cerdo kg,15.8,3,47.4
8258,491,2024-12-23,1088,1,3,17,Manzanas Rojas kg,3.4,1,3.4
8258,491,2024-12-23,1088,2,5,41,Vino Tinto 750ml,12.5,1,12.5
8258,491,2024-12-23,1088,3,7,58,Servilletas 200 unidades,2.4,2,4.8
8258,491,2024-12-23,1088,4,8,68,Desodorante 150ml,4.8,1,4.8
8259,73,2024-01-14,1782,4,8,64,Champú 400ml,6.5,1,6.5
8259,73,2024-01-14,1782,4,8,65,Acondicionador 400ml,6.8,3,20.4
8259,73,2024-01-14,1782,4,8,66,Jabón Corporal 250ml,4.2,1,4.2
8260,56,2023-02-20,2027,4,8,64,Champú 400ml,6.5,2,13.0
8260,56,2023-02-20,2027,4,8,65,Acondicionador 400ml,6.8,1,6.8
8260,56,2023-02-20,2027,4,8,66,Jabón Corporal 250ml,4.2,3,12.6
8260,56,2023-02-20,2027,2,4,32,Coca Cola 2L,3.5,2,7.0
8260,56,2023-02-20,2027,2,4,35,Sprite 1.5L,2.8,1,2.8
8260,56,2023-02-20,2027,2,4,38,Agua Con Gas 1L,1.8,1,1.8
8260,56,2023-02-20,2027,2,5,42,Whisky 750ml,35.0,1,35.0
8260,56,2023-02-20,2027,2,4,36,Agua Mineral 1.5L,1.2,4,4.8
8260,56,2023-02-20,2027,4,8,70,Cepillo de Dientes,2.8,1,2.8
8260,56,2023-02-20,2027,2,4,34,Fanta Naranja 2L,3.2,3,9.6
8260,56,2023-02-20,2027,1,3,23,Zanahorias kg,2.2,3,6.6
8261,318,2024-06-07,887,3,6,50,Jabón en Polvo 1kg,5.2,1,5.2
